old_canvas_id,new_canvas_id
http://manifests.ydc2.yale.edu/canvas/KIYN-07-42-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18801
http://manifests.ydc2.yale.edu/canvas/KIYN-07-43-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18806
http://manifests.ydc2.yale.edu/canvas/KIYN-07-44-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18811
http://manifests.ydc2.yale.edu/canvas/KIYN-07-45-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18816
http://manifests.ydc2.yale.edu/canvas/KIYN-07-47-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18826
http://manifests.ydc2.yale.edu/canvas/KIYN-07-49-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18836
http://manifests.ydc2.yale.edu/canvas/KIYN-07-50-tif,http://manifest.tenthousandrooms.yale.edu/node/316/canvas/18841
http://manifests.ydc2.yale.edu/canvas/KZJY00-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14116
http://manifests.ydc2.yale.edu/canvas/KZJY00-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14161
http://manifests.ydc2.yale.edu/canvas/KZJY01-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14181
http://manifests.ydc2.yale.edu/canvas/KZJY01-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14186
http://manifests.ydc2.yale.edu/canvas/KZJY01-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14191
http://manifests.ydc2.yale.edu/canvas/KZJY01-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14196
http://manifests.ydc2.yale.edu/canvas/KZJY01-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14201
http://manifests.ydc2.yale.edu/canvas/KZJY01-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14206
http://manifests.ydc2.yale.edu/canvas/KZJY01-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14211
http://manifests.ydc2.yale.edu/canvas/KZJY01-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14216
http://manifests.ydc2.yale.edu/canvas/KZJY01-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14221
http://manifests.ydc2.yale.edu/canvas/KZJY01-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14226
http://manifests.ydc2.yale.edu/canvas/KZJY01-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14231
http://manifests.ydc2.yale.edu/canvas/KZJY01-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14236
http://manifests.ydc2.yale.edu/canvas/KZJY01-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14241
http://manifests.ydc2.yale.edu/canvas/KZJY02-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14251
http://manifests.ydc2.yale.edu/canvas/KZJY02-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14256
http://manifests.ydc2.yale.edu/canvas/KZJY02-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14261
http://manifests.ydc2.yale.edu/canvas/KZJY02-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14266
http://manifests.ydc2.yale.edu/canvas/KZJY02-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14271
http://manifests.ydc2.yale.edu/canvas/KZJY02-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14276
http://manifests.ydc2.yale.edu/canvas/KZJY02-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14281
http://manifests.ydc2.yale.edu/canvas/KZJY02-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14286
http://manifests.ydc2.yale.edu/canvas/KZJY02-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14291
http://manifests.ydc2.yale.edu/canvas/KZJY02-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14296
http://manifests.ydc2.yale.edu/canvas/KZJY02-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14301
http://manifests.ydc2.yale.edu/canvas/KZJY02-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14306
http://manifests.ydc2.yale.edu/canvas/KZJY02-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14311
http://manifests.ydc2.yale.edu/canvas/KZJY02-014-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14316
http://manifests.ydc2.yale.edu/canvas/KZJY02-015-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14321
http://manifests.ydc2.yale.edu/canvas/KZJY02-016-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14326
http://manifests.ydc2.yale.edu/canvas/KZJY02-017-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14331
http://manifests.ydc2.yale.edu/canvas/KZJY02-018-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14336
http://manifests.ydc2.yale.edu/canvas/KZJY02-019-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14341
http://manifests.ydc2.yale.edu/canvas/KZJY03-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14346
http://manifests.ydc2.yale.edu/canvas/KZJY03-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14351
http://manifests.ydc2.yale.edu/canvas/KZJY03-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14356
http://manifests.ydc2.yale.edu/canvas/KZJY03-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14361
http://manifests.ydc2.yale.edu/canvas/KZJY03-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14366
http://manifests.ydc2.yale.edu/canvas/KZJY03-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14371
http://manifests.ydc2.yale.edu/canvas/KZJY03-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14376
http://manifests.ydc2.yale.edu/canvas/KZJY03-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14381
http://manifests.ydc2.yale.edu/canvas/KZJY03-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14386
http://manifests.ydc2.yale.edu/canvas/KZJY03-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14391
http://manifests.ydc2.yale.edu/canvas/KZJY03-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14396
http://manifests.ydc2.yale.edu/canvas/KZJY03-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14401
http://manifests.ydc2.yale.edu/canvas/KZJY03-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14406
http://manifests.ydc2.yale.edu/canvas/KZJY03-014-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14411
http://manifests.ydc2.yale.edu/canvas/KZJY03-015-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14416
http://manifests.ydc2.yale.edu/canvas/KZJY03-016-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14421
http://manifests.ydc2.yale.edu/canvas/KZJY03-017-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14426
http://manifests.ydc2.yale.edu/canvas/KZJY03-018-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14431
http://manifests.ydc2.yale.edu/canvas/KZJY04-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14436
http://manifests.ydc2.yale.edu/canvas/KZJY04-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14441
http://manifests.ydc2.yale.edu/canvas/KZJY04-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14446
http://manifests.ydc2.yale.edu/canvas/KZJY04-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14451
http://manifests.ydc2.yale.edu/canvas/KZJY04-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14456
http://manifests.ydc2.yale.edu/canvas/KZJY04-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14461
http://manifests.ydc2.yale.edu/canvas/KZJY04-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14466
http://manifests.ydc2.yale.edu/canvas/KZJY04-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14471
http://manifests.ydc2.yale.edu/canvas/KZJY04-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14476
http://manifests.ydc2.yale.edu/canvas/KZJY04-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14481
http://manifests.ydc2.yale.edu/canvas/KZJY04-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14486
http://manifests.ydc2.yale.edu/canvas/KZJY04-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14491
http://manifests.ydc2.yale.edu/canvas/KZJY04-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14496
http://manifests.ydc2.yale.edu/canvas/KZJY04-014-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14501
http://manifests.ydc2.yale.edu/canvas/KZJY04-015-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14506
http://manifests.ydc2.yale.edu/canvas/KZJY04-016-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14511
http://manifests.ydc2.yale.edu/canvas/KZJY04-017-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14516
http://manifests.ydc2.yale.edu/canvas/KZJY04-018-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14521
http://manifests.ydc2.yale.edu/canvas/KZJY04-019-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14526
http://manifests.ydc2.yale.edu/canvas/KZJY04-020-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14531
http://manifests.ydc2.yale.edu/canvas/KZJY04-021-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14536
http://manifests.ydc2.yale.edu/canvas/KZJY04-022-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14541
http://manifests.ydc2.yale.edu/canvas/KZJY04-023-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14546
http://manifests.ydc2.yale.edu/canvas/KZJY04-024-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14551
http://manifests.ydc2.yale.edu/canvas/KZJY04-025-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14556
http://manifests.ydc2.yale.edu/canvas/KZJY04-026-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14561
http://manifests.ydc2.yale.edu/canvas/KZJY04-027-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14566
http://manifests.ydc2.yale.edu/canvas/KZJY04-028-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14571
http://manifests.ydc2.yale.edu/canvas/KZJY04-029-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14576
http://manifests.ydc2.yale.edu/canvas/KZJY04-030-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14581
http://manifests.ydc2.yale.edu/canvas/KZJY04-031-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14586
http://manifests.ydc2.yale.edu/canvas/KZJY04-032-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14591
http://manifests.ydc2.yale.edu/canvas/KZJY04-033-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14596
http://manifests.ydc2.yale.edu/canvas/KZJY04-034-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14601
http://manifests.ydc2.yale.edu/canvas/KZJY04-035-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14606
http://manifests.ydc2.yale.edu/canvas/KZJY04-036-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14611
http://manifests.ydc2.yale.edu/canvas/KZJY04-037-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14616
http://manifests.ydc2.yale.edu/canvas/KZJY04-038-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14621
http://manifests.ydc2.yale.edu/canvas/KZJY04-039-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14626
http://manifests.ydc2.yale.edu/canvas/KZJY04-040-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14631
http://manifests.ydc2.yale.edu/canvas/KZJY04-041-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14636
http://manifests.ydc2.yale.edu/canvas/KZJY04-042-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14641
http://manifests.ydc2.yale.edu/canvas/KZJY05-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14646
http://manifests.ydc2.yale.edu/canvas/KZJY05-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14651
http://manifests.ydc2.yale.edu/canvas/KZJY05-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14656
http://manifests.ydc2.yale.edu/canvas/KZJY05-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14661
http://manifests.ydc2.yale.edu/canvas/KZJY05-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14666
http://manifests.ydc2.yale.edu/canvas/KZJY05-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14671
http://manifests.ydc2.yale.edu/canvas/KZJY05-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14676
http://manifests.ydc2.yale.edu/canvas/KZJY05-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14681
http://manifests.ydc2.yale.edu/canvas/KZJY05-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14686
http://manifests.ydc2.yale.edu/canvas/KZJY05-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14691
http://manifests.ydc2.yale.edu/canvas/KZJY05-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14696
http://manifests.ydc2.yale.edu/canvas/KZJY05-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14701
http://manifests.ydc2.yale.edu/canvas/KZJY05-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14706
http://manifests.ydc2.yale.edu/canvas/KZJY05-014-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14711
http://manifests.ydc2.yale.edu/canvas/KZJY05-015-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14716
http://manifests.ydc2.yale.edu/canvas/KZJY05-016-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14721
http://manifests.ydc2.yale.edu/canvas/KZJY05-017-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14726
http://manifests.ydc2.yale.edu/canvas/KZJY05-018-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14731
http://manifests.ydc2.yale.edu/canvas/KZJY05-019-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14736
http://manifests.ydc2.yale.edu/canvas/KZJY05-020-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14741
http://manifests.ydc2.yale.edu/canvas/KZJY05-021-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14746
http://manifests.ydc2.yale.edu/canvas/KZJY05-022-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14751
http://manifests.ydc2.yale.edu/canvas/KZJY05-023-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14756
http://manifests.ydc2.yale.edu/canvas/KZJY05-024-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14761
http://manifests.ydc2.yale.edu/canvas/KZJY05-025-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14766
http://manifests.ydc2.yale.edu/canvas/KZJY05-026-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14771
http://manifests.ydc2.yale.edu/canvas/KZJY05-027-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14776
http://manifests.ydc2.yale.edu/canvas/KZJY05-028-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14781
http://manifests.ydc2.yale.edu/canvas/KZJY05-029-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14786
http://manifests.ydc2.yale.edu/canvas/KZJY05-030-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14791
http://manifests.ydc2.yale.edu/canvas/KZJY05-031-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14796
http://manifests.ydc2.yale.edu/canvas/KZJY05-032-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14801
http://manifests.ydc2.yale.edu/canvas/KZJY05-033-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14806
http://manifests.ydc2.yale.edu/canvas/KZJY05-034-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14811
http://manifests.ydc2.yale.edu/canvas/KZJY05-035-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14816
http://manifests.ydc2.yale.edu/canvas/KZJY05-036-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14821
http://manifests.ydc2.yale.edu/canvas/KZJY05-037-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14826
http://manifests.ydc2.yale.edu/canvas/KZJY05-038-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14831
http://manifests.ydc2.yale.edu/canvas/KZJY05-039-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14836
http://manifests.ydc2.yale.edu/canvas/KZJY05-040-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14841
http://manifests.ydc2.yale.edu/canvas/KZJY05-041-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14846
http://manifests.ydc2.yale.edu/canvas/KZJY05-042-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14851
http://manifests.ydc2.yale.edu/canvas/KZJY06-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14856
http://manifests.ydc2.yale.edu/canvas/KZJY06-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14861
http://manifests.ydc2.yale.edu/canvas/KZJY06-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14866
http://manifests.ydc2.yale.edu/canvas/KZJY06-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14871
http://manifests.ydc2.yale.edu/canvas/KZJY06-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14876
http://manifests.ydc2.yale.edu/canvas/KZJY06-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14881
http://manifests.ydc2.yale.edu/canvas/KZJY06-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14886
http://manifests.ydc2.yale.edu/canvas/KZJY06-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14891
http://manifests.ydc2.yale.edu/canvas/KZJY06-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14896
http://manifests.ydc2.yale.edu/canvas/KZJY06-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14901
http://manifests.ydc2.yale.edu/canvas/KZJY06-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14906
http://manifests.ydc2.yale.edu/canvas/KZJY06-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14911
http://manifests.ydc2.yale.edu/canvas/KZJY06-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14916
http://manifests.ydc2.yale.edu/canvas/KZJY06-014-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14921
http://manifests.ydc2.yale.edu/canvas/KZJY06-015-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14926
http://manifests.ydc2.yale.edu/canvas/KZJY06-016-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14931
http://manifests.ydc2.yale.edu/canvas/KZJY06-017-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14936
http://manifests.ydc2.yale.edu/canvas/KZJY06-018-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14941
http://manifests.ydc2.yale.edu/canvas/KZJY06-019-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14946
http://manifests.ydc2.yale.edu/canvas/KZJY06-020-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14951
http://manifests.ydc2.yale.edu/canvas/KZJY06-021-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14956
http://manifests.ydc2.yale.edu/canvas/KZJY06-022-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14961
http://manifests.ydc2.yale.edu/canvas/KZJY06-023-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14966
http://manifests.ydc2.yale.edu/canvas/KZJY06-024-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14971
http://manifests.ydc2.yale.edu/canvas/KZJY06-025-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14976
http://manifests.ydc2.yale.edu/canvas/KZJY06-026-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14981
http://manifests.ydc2.yale.edu/canvas/KZJY06-027-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14986
http://manifests.ydc2.yale.edu/canvas/KZJY06-028-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14991
http://manifests.ydc2.yale.edu/canvas/KZJY06-029-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/14996
http://manifests.ydc2.yale.edu/canvas/KZJY06-030-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15001
http://manifests.ydc2.yale.edu/canvas/KZJY06-031-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15006
http://manifests.ydc2.yale.edu/canvas/KZJY06-032-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15011
http://manifests.ydc2.yale.edu/canvas/KZJY06-033-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15016
http://manifests.ydc2.yale.edu/canvas/KZJY06-034-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15021
http://manifests.ydc2.yale.edu/canvas/KZJY06-035-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15026
http://manifests.ydc2.yale.edu/canvas/KZJY06-036-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15031
http://manifests.ydc2.yale.edu/canvas/KZJY06-037-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15036
http://manifests.ydc2.yale.edu/canvas/KZJY06-038-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15041
http://manifests.ydc2.yale.edu/canvas/KZJY06-039-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15046
http://manifests.ydc2.yale.edu/canvas/KZJY06-040-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15051
http://manifests.ydc2.yale.edu/canvas/KZJY06-041-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15056
http://manifests.ydc2.yale.edu/canvas/KZJY06-042-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15061
http://manifests.ydc2.yale.edu/canvas/KZJY06-043-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15066
http://manifests.ydc2.yale.edu/canvas/KZJY06-044-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15071
http://manifests.ydc2.yale.edu/canvas/KZJY06-045-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15076
http://manifests.ydc2.yale.edu/canvas/KZJY06-046-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15081
http://manifests.ydc2.yale.edu/canvas/KZJY06-047-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15086
http://manifests.ydc2.yale.edu/canvas/KZJY06-048-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15091
http://manifests.ydc2.yale.edu/canvas/KZJY06-049-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15096
http://manifests.ydc2.yale.edu/canvas/KZJY06-050-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15101
http://manifests.ydc2.yale.edu/canvas/KZJY06-051-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15106
http://manifests.ydc2.yale.edu/canvas/KZJY06-052-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15111
http://manifests.ydc2.yale.edu/canvas/KZJY06-053-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15116
http://manifests.ydc2.yale.edu/canvas/KZJY07-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15126
http://manifests.ydc2.yale.edu/canvas/KZJY07-002-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15131
http://manifests.ydc2.yale.edu/canvas/KZJY07-003-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15136
http://manifests.ydc2.yale.edu/canvas/KZJY07-004-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15141
http://manifests.ydc2.yale.edu/canvas/KZJY07-005-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15146
http://manifests.ydc2.yale.edu/canvas/KZJY07-006-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15151
http://manifests.ydc2.yale.edu/canvas/KZJY07-007-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15156
http://manifests.ydc2.yale.edu/canvas/KZJY07-008-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15161
http://manifests.ydc2.yale.edu/canvas/KZJY07-009-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15166
http://manifests.ydc2.yale.edu/canvas/KZJY07-010-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15171
http://manifests.ydc2.yale.edu/canvas/KZJY07-011-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15176
http://manifests.ydc2.yale.edu/canvas/KZJY07-012-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15181
http://manifests.ydc2.yale.edu/canvas/KZJY07-013-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15186
http://manifests.ydc2.yale.edu/canvas/KZJY07-014-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15191
http://manifests.ydc2.yale.edu/canvas/KZJY07-015-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15196
http://manifests.ydc2.yale.edu/canvas/KZJY07-016-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15201
http://manifests.ydc2.yale.edu/canvas/KZJY07-017-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15206
http://manifests.ydc2.yale.edu/canvas/KZJY07-018-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15211
http://manifests.ydc2.yale.edu/canvas/KZJY08-001-jpg,http://manifest.tenthousandrooms.yale.edu/node/311/canvas/15216
